PROVINCIA,NOME_PROVINCIA,REGIONE,NOME_REGIONE,MESE_DECESSO,GIORNO_DECESSO,DECESSI_2015,DECESSI_2016,DECESSI_2017,DECESSI_2018,DECESSI_2019
055,Terni,10,Umbria,4,9,7,6,8,8,7
055,Terni,10,Umbria,4,10,10,7,7,11,8
055,Terni,10,Umbria,4,11,5,6,5,10,6
055,Terni,10,Umbria,4,12,11,7,9,10,11
055,Terni,10,Umbria,4,13,5,6,4,6,10
055,Terni,10,Umbria,4,14,11,14,8,8,4
055,Terni,10,Umbria,4,15,15,10,13,7,6
055,Terni,10,Umbria,4,16,4,9,1,2,5
055,Terni,10,Umbria,4,17,8,9,6,10,9
055,Terni,10,Umbria,4,18,8,6,7,8,6
055,Terni,10,Umbria,4,19,8,5,6,7,13
055,Terni,10,Umbria,4,20,8,6,4,7,7
055,Terni,10,Umbria,4,21,10,10,7,5,6
055,Terni,10,Umbria,4,22,10,8,9,9,6
055,Terni,10,Umbria,4,23,3,2,5,8,10
055,Terni,10,Umbria,4,24,5,6,6,9,7
055,Terni,10,Umbria,4,25,12,6,7,6,5
055,Terni,10,Umbria,4,26,8,8,8,8,8
055,Terni,10,Umbria,4,27,6,14,9,8,10
055,Terni,10,Umbria,4,28,8,5,9,8,7
055,Terni,10,Umbria,4,29,3,14,6,8,9
055,Terni,10,Umbria,4,30,7,5,8,10,8
056,Viterbo,12,Lazio,1,1,22,12,11,9,10
056,Viterbo,12,Lazio,1,2,9,13,13,10,13
056,Viterbo,12,Lazio,1,3,18,7,16,12,9
056,Viterbo,12,Lazio,1,4,17,9,17,14,12
056,Viterbo,12,Lazio,1,5,15,11,14,7,15
056,Viterbo,12,Lazio,1,6,9,9,13,15,6
056,Viterbo,12,Lazio,1,7,7,10,17,13,17
056,Viterbo,12,Lazio,1,8,10,8,9,12,12
056,Viterbo,12,Lazio,1,9,11,14,18,14,17
056,Viterbo,12,Lazio,1,10,24,13,21,11,14
056,Viterbo,12,Lazio,1,11,16,13,11,10,15
056,Viterbo,12,Lazio,1,12,15,18,22,15,10
056,Viterbo,12,Lazio,1,13,13,10,27,15,11
056,Viterbo,12,Lazio,1,14,10,6,19,13,18
056,Viterbo,12,Lazio,1,15,18,13,24,16,9
056,Viterbo,12,Lazio,1,16,17,13,16,12,14
056,Viterbo,12,Lazio,1,17,15,10,20,13,15
056,Viterbo,12,Lazio,1,18,15,10,12,6,14
056,Viterbo,12,Lazio,1,19,13,17,11,17,17
056,Viterbo,12,Lazio,1,20,13,4,22,9,13
056,Viterbo,12,Lazio,1,21,20,9,23,11,10
056,Viterbo,12,Lazio,1,22,10,10,11,15,10
056,Viterbo,12,Lazio,1,23,22,13,18,13,19
056,Viterbo,12,Lazio,1,24,15,11,22,11,14
056,Viterbo,12,Lazio,1,25,20,17,14,7,18
056,Viterbo,12,Lazio,1,26,15,9,15,11,11
056,Viterbo,12,Lazio,1,27,10,13,13,8,15
056,Viterbo,12,Lazio,1,28,22,10,11,7,15
056,Viterbo,12,Lazio,1,29,5,7,18,16,19
056,Viterbo,12,Lazio,1,30,12,4,13,6,13
056,Viterbo,12,Lazio,1,31,15,16,18,16,10
056,Viterbo,12,Lazio,2,1,9,12,19,21,12
056,Viterbo,12,Lazio,2,2,15,10,20,12,12
056,Viterbo,12,Lazio,2,3,24,13,13,11,11
056,Viterbo,12,Lazio,2,4,12,15,14,4,12
056,Viterbo,12,Lazio,2,5,14,11,15,10,14
056,Viterbo,12,Lazio,2,6,14,12,12,13,9
056,Viterbo,12,Lazio,2,7,15,13,17,12,13
056,Viterbo,12,Lazio,2,8,13,16,12,7,13
056,Viterbo,12,Lazio,2,9,9,13,9,10,19
056,Viterbo,12,Lazio,2,10,15,10,11,9,12
056,Viterbo,12,Lazio,2,11,16,8,8,15,11
056,Viterbo,12,Lazio,2,12,14,11,9,5,6
056,Viterbo,12,Lazio,2,13,12,10,17,14,19
056,Viterbo,12,Lazio,2,14,7,10,13,13,11
056,Viterbo,12,Lazio,2,15,18,4,9,9,11
056,Viterbo,12,Lazio,2,16,10,11,14,18,12
056,Viterbo,12,Lazio,2,17,18,9,10,15,13
056,Viterbo,12,Lazio,2,18,13,6,14,22,18
056,Viterbo,12,Lazio,2,19,18,8,11,11,7
056,Viterbo,12,Lazio,2,20,11,6,8,8,14
056,Viterbo,12,Lazio,2,21,7,10,9,10,5
056,Viterbo,12,Lazio,2,22,18,10,12,5,8
056,Viterbo,12,Lazio,2,23,25,11,22,9,15
056,Viterbo,12,Lazio,2,24,7,8,10,16,8
056,Viterbo,12,Lazio,2,25,20,5,9,10,15
056,Viterbo,12,Lazio,2,26,13,7,7,13,11
056,Viterbo,12,Lazio,2,27,14,7,14,9,13
056,Viterbo,12,Lazio,2,28,10,10,8,4,10
056,Viterbo,12,Lazio,2,29,0,13,0,0,0
056,Viterbo,12,Lazio,3,1,13,13,6,11,7
056,Viterbo,12,Lazio,3,2,12,16,9,16,19
056,Viterbo,12,Lazio,3,3,9,8,15,10,9
056,Viterbo,12,Lazio,3,4,19,12,13,13,13
056,Viterbo,12,Lazio,3,5,24,7,9,13,10
056,Viterbo,12,Lazio,3,6,10,15,14,22,9
056,Viterbo,12,Lazio,3,7,16,8,9,15,10
056,Viterbo,12,Lazio,3,8,13,10,7,9,9
056,Viterbo,12,Lazio,3,9,9,10,9,9,11
056,Viterbo,12,Lazio,3,10,11,11,14,10,13
056,Viterbo,12,Lazio,3,11,13,13,15,11,9
056,Viterbo,12,Lazio,3,12,11,8,12,11,13
056,Viterbo,12,Lazio,3,13,11,13,15,8,5
056,Viterbo,12,Lazio,3,14,17,13,9,10,7
056,Viterbo,12,Lazio,3,15,11,16,12,13,6
056,Viterbo,12,Lazio,3,16,6,12,10,5,9
056,Viterbo,12,Lazio,3,17,13,7,18,13,9
056,Viterbo,12,Lazio,3,18,15,12,11,9,10
056,Viterbo,12,Lazio,3,19,11,9,5,4,6
056,Viterbo,12,Lazio,3,20,11,12,9,8,9
056,Viterbo,12,Lazio,3,21,8,9,11,12,5
056,Viterbo,12,Lazio,3,22,9,9,6,15,13
056,Viterbo,12,Lazio,3,23,10,14,11,13,12
056,Viterbo,12,Lazio,3,24,10,13,5,10,7
056,Viterbo,12,Lazio,3,25,10,14,15,15,19
056,Viterbo,12,Lazio,3,26,6,11,10,9,6
056,Viterbo,12,Lazio,3,27,12,13,9,11,9
056,Viterbo,12,Lazio,3,28,12,8,10,9,14
056,Viterbo,12,Lazio,3,29,15,14,6,18,9
056,Viterbo,12,Lazio,3,30,10,13,12,13,6
056,Viterbo,12,Lazio,3,31,12,13,17,5,5
056,Viterbo,12,Lazio,4,1,10,14,14,11,10
056,Viterbo,12,Lazio,4,2,11,11,15,5,17
056,Viterbo,12,Lazio,4,3,7,13,7,6,16
056,Viterbo,12,Lazio,4,4,12,7,16,9,17
056,Viterbo,12,Lazio,4,5,12,9,9,6,15
056,Viterbo,12,Lazio,4,6,9,9,7,5,17
056,Viterbo,12,Lazio,4,7,4,10,16,13,12
056,Viterbo,12,Lazio,4,8,11,8,16,10,8
056,Viterbo,12,Lazio,4,9,16,10,6,10,11
056,Viterbo,12,Lazio,4,10,10,14,14,9,10
056,Viterbo,12,Lazio,4,11,10,14,8,6,9
056,Viterbo,12,Lazio,4,12,14,9,12,9,8
056,Viterbo,12,Lazio,4,13,14,9,11,17,13
056,Viterbo,12,Lazio,4,14,12,8,11,8,8
056,Viterbo,12,Lazio,4,15,10,16,12,19,11
056,Viterbo,12,Lazio,4,16,5,7,12,9,13
056,Viterbo,12,Lazio,4,17,6,7,10,11,16
056,Viterbo,12,Lazio,4,18,17,12,9,8,14
056,Viterbo,12,Lazio,4,19,14,8,7,7,7
056,Viterbo,12,Lazio,4,20,14,8,7,13,12
056,Viterbo,12,Lazio,4,21,11,12,4,6,6
056,Viterbo,12,Lazio,4,22,14,4,11,7,7
056,Viterbo,12,Lazio,4,23,9,11,10,10,16
056,Viterbo,12,Lazio,4,24,13,11,11,13,7
056,Viterbo,12,Lazio,4,25,12,11,6,6,15
056,Viterbo,12,Lazio,4,26,11,17,13,11,10
056,Viterbo,12,Lazio,4,27,11,10,15,15,8
056,Viterbo,12,Lazio,4,28,7,15,9,8,10
056,Viterbo,12,Lazio,4,29,11,14,5,7,4
056,Viterbo,12,Lazio,4,30,9,7,12,4,7
057,Rieti,12,Lazio,1,1,3,7,10,9,9
057,Rieti,12,Lazio,1,2,2,1,8,3,5
057,Rieti,12,Lazio,1,3,11,8,10,5,5
057,Rieti,12,Lazio,1,4,10,10,6,4,7
057,Rieti,12,Lazio,1,5,7,7,9,8,2
057,Rieti,12,Lazio,1,6,5,10,8,5,12
057,Rieti,12,Lazio,1,7,4,6,8,9,6
057,Rieti,12,Lazio,1,8,8,3,6,6,4
057,Rieti,12,Lazio,1,9,7,6,4,6,12
057,Rieti,12,Lazio,1,10,10,11,10,8,10
057,Rieti,12,Lazio,1,11,6,5,9,4,4
057,Rieti,12,Lazio,1,12,7,5,9,3,4
057,Rieti,12,Lazio,1,13,9,4,10,4,10
057,Rieti,12,Lazio,1,14,13,9,5,3,8
057,Rieti,12,Lazio,1,15,7,6,12,3,7
057,Rieti,12,Lazio,1,16,11,3,6,4,8
057,Rieti,12,Lazio,1,17,4,6,13,7,5
057,Rieti,12,Lazio,1,18,4,5,7,2,9
057,Rieti,12,Lazio,1,19,8,4,14,3,6
057,Rieti,12,Lazio,1,20,8,2,10,3,11
057,Rieti,12,Lazio,1,21,8,4,10,5,7
057,Rieti,12,Lazio,1,22,4,7,10,5,6
057,Rieti,12,Lazio,1,23,10,7,6,9,7
057,Rieti,12,Lazio,1,24,6,5,5,5,8
057,Rieti,12,Lazio,1,25,6,6,6,7,10
057,Rieti,12,Lazio,1,26,9,3,4,9,6
057,Rieti,12,Lazio,1,27,4,6,7,6,5
057,Rieti,12,Lazio,1,28,7,1,10,5,8
057,Rieti,12,Lazio,1,29,9,7,8,2,5
057,Rieti,12,Lazio,1,30,6,3,6,6,6
057,Rieti,12,Lazio,1,31,8,5,3,5,3
057,Rieti,12,Lazio,2,1,9,2,5,4,7
057,Rieti,12,Lazio,2,2,8,4,6,3,6
057,Rieti,12,Lazio,2,3,4,8,7,6,8
057,Rieti,12,Lazio,2,4,8,5,8,5,7
057,Rieti,12,Lazio,2,5,5,5,3,3,9
057,Rieti,12,Lazio,2,6,8,7,6,4,10
057,Rieti,12,Lazio,2,7,2,5,4,7,10
057,Rieti,12,Lazio,2,8,5,5,2,5,4
057,Rieti,12,Lazio,2,9,3,6,5,12,8
057,Rieti,12,Lazio,2,10,10,9,8,1,12
057,Rieti,12,Lazio,2,11,7,5,3,7,9
057,Rieti,12,Lazio,2,12,9,6,5,4,10
057,Rieti,12,Lazio,2,13,4,2,7,2,4
057,Rieti,12,Lazio,2,14,6,5,6,5,8
057,Rieti,12,Lazio,2,15,8,6,2,6,10
057,Rieti,12,Lazio,2,16,8,5,3,8,8
057,Rieti,12,Lazio,2,17,8,2,7,4,2
057,Rieti,12,Lazio,2,18,5,2,3,2,7
057,Rieti,12,Lazio,2,19,5,4,5,5,7
057,Rieti,12,Lazio,2,20,7,6,5,9,5
057,Rieti,12,Lazio,2,21,3,6,5,4,5
057,Rieti,12,Lazio,2,22,6,6,10,4,4
057,Rieti,12,Lazio,2,23,10,5,5,5,9
057,Rieti,12,Lazio,2,24,5,7,6,3,5
057,Rieti,12,Lazio,2,25,3,5,3,5,8
057,Rieti,12,Lazio,2,26,4,6,4,4,5
057,Rieti,12,Lazio,2,27,5,9,4,6,5
057,Rieti,12,Lazio,2,28,3,6,2,3,6
057,Rieti,12,Lazio,2,29,0,8,0,0,0
057,Rieti,12,Lazio,3,1,9,5,10,11,3
057,Rieti,12,Lazio,3,2,3,3,11,5,6
057,Rieti,12,Lazio,3,3,6,5,9,12,4
057,Rieti,12,Lazio,3,4,10,7,3,2,4
057,Rieti,12,Lazio,3,5,10,6,4,5,7
057,Rieti,12,Lazio,3,6,10,4,6,7,4
057,Rieti,12,Lazio,3,7,4,7,6,15,4
057,Rieti,12,Lazio,3,8,6,8,5,3,4
057,Rieti,12,Lazio,3,9,11,5,3,5,7
057,Rieti,12,Lazio,3,10,5,7,8,5,1
057,Rieti,12,Lazio,3,11,2,4,7,7,7
057,Rieti,12,Lazio,3,12,10,6,6,7,5
057,Rieti,12,Lazio,3,13,6,9,4,6,9
057,Rieti,12,Lazio,3,14,4,4,5,2,4
057,Rieti,12,Lazio,3,15,6,4,5,5,3
057,Rieti,12,Lazio,3,16,7,4,3,4,8
057,Rieti,12,Lazio,3,17,4,4,8,4,3
057,Rieti,12,Lazio,3,18,3,3,6,9,9
057,Rieti,12,Lazio,3,19,5,3,8,6,7
057,Rieti,12,Lazio,3,20,7,5,9,7,6
057,Rieti,12,Lazio,3,21,6,5,8,4,8
057,Rieti,12,Lazio,3,22,3,4,4,6,5
057,Rieti,12,Lazio,3,23,9,8,6,4,8
057,Rieti,12,Lazio,3,24,6,8,8,1,9
057,Rieti,12,Lazio,3,25,2,7,2,3,6
057,Rieti,12,Lazio,3,26,7,3,8,6,6
057,Rieti,12,Lazio,3,27,5,3,9,5,9
057,Rieti,12,Lazio,3,28,11,9,10,9,3
057,Rieti,12,Lazio,3,29,4,3,6,8,6
057,Rieti,12,Lazio,3,30,3,5,5,4,6
057,Rieti,12,Lazio,3,31,3,6,1,2,5
057,Rieti,12,Lazio,4,1,4,7,6,8,6
057,Rieti,12,Lazio,4,2,4,7,3,6,4
057,Rieti,12,Lazio,4,3,2,2,5,9,2
057,Rieti,12,Lazio,4,4,4,8,2,7,8
057,Rieti,12,Lazio,4,5,6,8,5,7,5
057,Rieti,12,Lazio,4,6,9,0,6,2,2
057,Rieti,12,Lazio,4,7,5,8,2,3,6
057,Rieti,12,Lazio,4,8,6,6,1,7,3
057,Rieti,12,Lazio,4,9,6,6,1,3,1
057,Rieti,12,Lazio,4,10,6,4,1,5,5
057,Rieti,12,Lazio,4,11,5,3,4,5,4
057,Rieti,12,Lazio,4,12,3,5,5,5,5
057,Rieti,12,Lazio,4,13,8,6,3,4,7
057,Rieti,12,Lazio,4,14,4,5,6,6,3
057,Rieti,12,Lazio,4,15,4,6,11,4,5
057,Rieti,12,Lazio,4,16,3,7,6,3,3
057,Rieti,12,Lazio,4,17,4,7,9,4,7
057,Rieti,12,Lazio,4,18,5,10,3,2,4
057,Rieti,12,Lazio,4,19,5,10,7,4,4
057,Rieti,12,Lazio,4,20,1,6,7,4,2
057,Rieti,12,Lazio,4,21,3,12,11,5,9
057,Rieti,12,Lazio,4,22,7,2,7,4,2
057,Rieti,12,Lazio,4,23,4,2,5,7,4
057,Rieti,12,Lazio,4,24,2,3,10,2,8
057,Rieti,12,Lazio,4,25,7,3,4,8,3
057,Rieti,12,Lazio,4,26,2,5,9,1,2
057,Rieti,12,Lazio,4,27,5,6,7,6,1
057,Rieti,12,Lazio,4,28,6,5,7,1,10
057,Rieti,12,Lazio,4,29,3,7,4,4,4
057,Rieti,12,Lazio,4,30,4,11,7,5,6
058,Roma,12,Lazio,1,1,143,125,164,175,123
058,Roma,12,Lazio,1,2,131,130,179,148,140
058,Roma,12,Lazio,1,3,146,139,188,138,129
058,Roma,12,Lazio,1,4,140,116,166,141,134
058,Roma,12,Lazio,1,5,147,152,178,153,126
058,Roma,12,Lazio,1,6,164,107,164,148,114
058,Roma,12,Lazio,1,7,130,127,164,134,140
058,Roma,12,Lazio,1,8,141,126,164,140,139
058,Roma,12,Lazio,1,9,165,156,213,159,145
058,Roma,12,Lazio,1,10,166,106,196,143,133
058,Roma,12,Lazio,1,11,132,146,174,163,131
058,Roma,12,Lazio,1,12,135,120,176,143,134
058,Roma,12,Lazio,1,13,143,104,224,147,135
058,Roma,12,Lazio,1,14,123,117,162,127,154
058,Roma,12,Lazio,1,15,136,122,173,123,146
058,Roma,12,Lazio,1,16,137,115,188,134,135
058,Roma,12,Lazio,1,17,142,95,175,135,143
058,Roma,12,Lazio,1,18,132,101,171,134,165
058,Roma,12,Lazio,1,19,144,121,158,134,149
058,Roma,12,Lazio,1,20,108,122,150,137,152
058,Roma,12,Lazio,1,21,132,123,151,114,144
058,Roma,12,Lazio,1,22,132,124,162,129,129
058,Roma,12,Lazio,1,23,134,96,150,125,138
058,Roma,12,Lazio,1,24,115,117,166,128,143
058,Roma,12,Lazio,1,25,129,125,177,151,164
058,Roma,12,Lazio,1,26,127,144,120,112,142
058,Roma,12,Lazio,1,27,118,119,153,108,166
058,Roma,12,Lazio,1,28,138,123,147,105,140
058,Roma,12,Lazio,1,29,151,113,136,113,124
058,Roma,12,Lazio,1,30,157,120,142,128,147
058,Roma,12,Lazio,1,31,146,101,163,128,160
058,Roma,12,Lazio,2,1,131,114,147,137,135
058,Roma,12,Lazio,2,2,129,91,148,120,145
058,Roma,12,Lazio,2,3,147,102,157,126,154
058,Roma,12,Lazio,2,4,147,100,122,116,129
058,Roma,12,Lazio,2,5,122,113,140,139,135
058,Roma,12,Lazio,2,6,135,100,142,114,122
058,Roma,12,Lazio,2,7,157,121,150,130,143
058,Roma,12,Lazio,2,8,163,123,128,112,148
058,Roma,12,Lazio,2,9,118,114,115,118,138
058,Roma,12,Lazio,2,10,143,91,120,97,135
058,Roma,12,Lazio,2,11,159,128,121,98,133
058,Roma,12,Lazio,2,12,138,108,125,116,134
058,Roma,12,Lazio,2,13,144,118,122,124,144
058,Roma,12,Lazio,2,14,131,107,118,138,137
058,Roma,12,Lazio,2,15,136,136,129,128,113
058,Roma,12,Lazio,2,16,123,113,125,105,121
058,Roma,12,Lazio,2,17,127,110,119,123,111
058,Roma,12,Lazio,2,18,135,121,110,127,153
058,Roma,12,Lazio,2,19,125,91,111,126,117
058,Roma,12,Lazio,2,20,134,92,127,149,155
058,Roma,12,Lazio,2,21,167,96,134,124,128
058,Roma,12,Lazio,2,22,137,110,112,130,130
058,Roma,12,Lazio,2,23,132,115,131,108,138
058,Roma,12,Lazio,2,24,126,117,136,113,111
058,Roma,12,Lazio,2,25,138,114,107,119,142
058,Roma,12,Lazio,2,26,113,117,97,128,135
058,Roma,12,Lazio,2,27,131,106,122,133,142
058,Roma,12,Lazio,2,28,118,112,137,138,120
058,Roma,12,Lazio,2,29,0,97,0,0,0
058,Roma,12,Lazio,3,1,121,118,95,128,142
058,Roma,12,Lazio,3,2,144,123,129,137,125
058,Roma,12,Lazio,3,3,126,120,118,132,132
058,Roma,12,Lazio,3,4,108,115,117,129,129
058,Roma,12,Lazio,3,5,120,113,125,126,139
058,Roma,12,Lazio,3,6,108,124,131,152,111
058,Roma,12,Lazio,3,7,126,117,138,102,123
058,Roma,12,Lazio,3,8,129,104,95,124,120
058,Roma,12,Lazio,3,9,119,109,121,134,126
058,Roma,12,Lazio,3,10,118,134,120,111,120
058,Roma,12,Lazio,3,11,148,107,115,103,111
058,Roma,12,Lazio,3,12,123,132,104,125,106
058,Roma,12,Lazio,3,13,99,122,124,128,115
058,Roma,12,Lazio,3,14,128,109,96,115,124
058,Roma,12,Lazio,3,15,115,107,100,118,139
058,Roma,12,Lazio,3,16,134,106,114,108,120
058,Roma,12,Lazio,3,17,115,115,97,109,119
058,Roma,12,Lazio,3,18,132,120,117,107,102
058,Roma,12,Lazio,3,19,136,121,111,109,97
058,Roma,12,Lazio,3,20,147,111,111,112,100
058,Roma,12,Lazio,3,21,118,120,98,111,129
058,Roma,12,Lazio,3,22,113,108,96,96,118
058,Roma,12,Lazio,3,23,124,116,107,108,111
058,Roma,12,Lazio,3,24,120,116,110,116,103
058,Roma,12,Lazio,3,25,133,111,112,119,120
058,Roma,12,Lazio,3,26,121,94,100,116,88
058,Roma,12,Lazio,3,27,97,117,113,108,105
058,Roma,12,Lazio,3,28,107,115,103,103,128
058,Roma,12,Lazio,3,29,123,135,107,114,115
058,Roma,12,Lazio,3,30,98,121,101,112,120
058,Roma,12,Lazio,3,31,115,127,106,138,97
058,Roma,12,Lazio,4,1,108,126,107,117,129
058,Roma,12,Lazio,4,2,104,111,92,117,121
058,Roma,12,Lazio,4,3,119,116,116,93,119
058,Roma,12,Lazio,4,4,104,129,126,135,113
058,Roma,12,Lazio,4,5,100,118,131,114,124
058,Roma,12,Lazio,4,6,114,137,127,96,102
058,Roma,12,Lazio,4,7,107,99,128,107,118
058,Roma,12,Lazio,4,8,124,128,134,107,94
058,Roma,12,Lazio,4,9,98,117,99,108,102
058,Roma,12,Lazio,4,10,115,117,113,99,116
058,Roma,12,Lazio,4,11,127,125,109,106,115
058,Roma,12,Lazio,4,12,105,98,94,128,105
058,Roma,12,Lazio,4,13,127,108,99,99,106
058,Roma,12,Lazio,4,14,121,114,125,85,102
058,Roma,12,Lazio,4,15,126,101,98,94,94
058,Roma,12,Lazio,4,16,124,97,129,108,112
058,Roma,12,Lazio,4,17,109,123,94,111,106
058,Roma,12,Lazio,4,18,108,128,98,77,119
058,Roma,12,Lazio,4,19,100,98,108,108,107
058,Roma,12,Lazio,4,20,102,102,105,101,107
058,Roma,12,Lazio,4,21,106,109,99,98,101
058,Roma,12,Lazio,4,22,100,92,99,99,109
058,Roma,12,Lazio,4,23,101,111,132,104,109
058,Roma,12,Lazio,4,24,130,91,107,104,115
058,Roma,12,Lazio,4,25,118,89,92,101,102
058,Roma,12,Lazio,4,26,105,116,102,105,107
058,Roma,12,Lazio,4,27,114,98,123,114,118
058,Roma,12,Lazio,4,28,124,130,119,111,105
058,Roma,12,Lazio,4,29,99,111,107,119,109
058,Roma,12,Lazio,4,30,106,113,107,103,84
059,Latina,12,Lazio,1,1,17,15,22,14,17
059,Latina,12,Lazio,1,2,17,13,21,23,13
059,Latina,12,Lazio,1,3,26,14,26,18,15
059,Latina,12,Lazio,1,4,22,7,26,24,15
059,Latina,12,Lazio,1,5,17,17,24,24,18
059,Latina,12,Lazio,1,6,18,15,27,22,27
059,Latina,12,Lazio,1,7,18,15,21,11,17
059,Latina,12,Lazio,1,8,22,13,17,17,17
059,Latina,12,Lazio,1,9,23,15,19,20,13
059,Latina,12,Lazio,1,10,16,13,21,19,12
059,Latina,12,Lazio,1,11,14,21,26,14,15
059,Latina,12,Lazio,1,12,24,22,25,18,11
059,Latina,12,Lazio,1,13,12,13,28,14,12
059,Latina,12,Lazio,1,14,17,17,39,12,14
059,Latina,12,Lazio,1,15,25,12,25,17,10
059,Latina,12,Lazio,1,16,19,14,36,20,29
059,Latina,12,Lazio,1,17,15,12,26,14,19
059,Latina,12,Lazio,1,18,17,20,30,19,22
059,Latina,12,Lazio,1,19,18,15,20,16,19
059,Latina,12,Lazio,1,20,24,13,27,12,23
059,Latina,12,Lazio,1,21,11,11,18,18,17
059,Latina,12,Lazio,1,22,20,16,19,11,16
059,Latina,12,Lazio,1,23,15,19,21,11,19
059,Latina,12,Lazio,1,24,17,22,16,22,18
059,Latina,12,Lazio,1,25,8,15,33,13,16
059,Latina,12,Lazio,1,26,18,5,12,20,15
059,Latina,12,Lazio,1,27,16,10,20,17,16
059,Latina,12,Lazio,1,28,21,13,23,10,19
059,Latina,12,Lazio,1,29,13,11,22,9,22
059,Latina,12,Lazio,1,30,14,17,17,16,20
059,Latina,12,Lazio,1,31,26,18,16,15,20
059,Latina,12,Lazio,2,1,14,6,13,11,14
059,Latina,12,Lazio,2,2,18,29,18,16,26
059,Latina,12,Lazio,2,3,16,13,18,22,17
059,Latina,12,Lazio,2,4,19,14,9,8,16
059,Latina,12,Lazio,2,5,17,19,16,22,14
059,Latina,12,Lazio,2,6,16,16,18,9,24
059,Latina,12,Lazio,2,7,10,19,14,12,16
059,Latina,12,Lazio,2,8,16,9,13,10,14
059,Latina,12,Lazio,2,9,12,12,15,17,18
059,Latina,12,Lazio,2,10,14,17,19,10,14
059,Latina,12,Lazio,2,11,22,14,19,20,10
059,Latina,12,Lazio,2,12,14,21,14,17,11
059,Latina,12,Lazio,2,13,11,19,15,12,16
059,Latina,12,Lazio,2,14,17,12,15,20,18
059,Latina,12,Lazio,2,15,21,20,18,17,20
059,Latina,12,Lazio,2,16,12,14,16,12,18
059,Latina,12,Lazio,2,17,15,17,14,20,16
059,Latina,12,Lazio,2,18,11,16,22,16,20
059,Latina,12,Lazio,2,19,15,16,11,15,19
059,Latina,12,Lazio,2,20,9,17,18,15,15
059,Latina,12,Lazio,2,21,19,13,15,14,15
059,Latina,12,Lazio,2,22,20,23,18,24,12
059,Latina,12,Lazio,2,23,20,15,14,19,15
059,Latina,12,Lazio,2,24,11,13,14,16,8
059,Latina,12,Lazio,2,25,18,15,14,14,14
059,Latina,12,Lazio,2,26,17,24,12,17,14
059,Latina,12,Lazio,2,27,16,8,16,15,17
059,Latina,12,Lazio,2,28,19,12,13,19,17
059,Latina,12,Lazio,2,29,0,14,0,0,0
059,Latina,12,Lazio,3,1,15,13,15,24,15
059,Latina,12,Lazio,3,2,13,18,13,23,14
059,Latina,12,Lazio,3,3,20,20,21,17,26
059,Latina,12,Lazio,3,4,12,16,9,16,16
059,Latina,12,Lazio,3,5,10,18,17,18,12
059,Latina,12,Lazio,3,6,13,20,9,17,22
059,Latina,12,Lazio,3,7,12,13,12,17,16
059,Latina,12,Lazio,3,8,17,14,10,12,14
059,Latina,12,Lazio,3,9,21,15,22,12,18
059,Latina,12,Lazio,3,10,20,15,13,15,20
059,Latina,12,Lazio,3,11,15,18,11,14,20
059,Latina,12,Lazio,3,12,14,16,14,14,16
059,Latina,12,Lazio,3,13,24,10,12,13,18
059,Latina,12,Lazio,3,14,14,17,24,20,15
059,Latina,12,Lazio,3,15,18,14,16,9,16
059,Latina,12,Lazio,3,16,17,11,10,18,8
059,Latina,12,Lazio,3,17,23,19,23,20,12
059,Latina,12,Lazio,3,18,27,16,18,17,12
059,Latina,12,Lazio,3,19,15,17,8,19,17
059,Latina,12,Lazio,3,20,19,19,17,13,19
059,Latina,12,Lazio,3,21,15,13,13,9,18
059,Latina,12,Lazio,3,22,14,12,12,18,15
059,Latina,12,Lazio,3,23,18,19,10,14,24
059,Latina,12,Lazio,3,24,15,11,11,14,13
059,Latina,12,Lazio,3,25,10,17,14,15,17
059,Latina,12,Lazio,3,26,14,6,21,11,19
059,Latina,12,Lazio,3,27,12,18,14,10,8
059,Latina,12,Lazio,3,28,17,18,6,16,9
059,Latina,12,Lazio,3,29,10,13,9,19,16
059,Latina,12,Lazio,3,30,17,9,6,11,12
059,Latina,12,Lazio,3,31,10,17,13,15,17
059,Latina,12,Lazio,4,1,19,16,17,14,14
059,Latina,12,Lazio,4,2,15,20,13,11,9
059,Latina,12,Lazio,4,3,15,13,13,10,15
059,Latina,12,Lazio,4,4,15,12,13,16,10
059,Latina,12,Lazio,4,5,18,15,17,12,14
059,Latina,12,Lazio,4,6,22,18,10,17,19
059,Latina,12,Lazio,4,7,15,14,15,13,23
059,Latina,12,Lazio,4,8,9,11,18,11,17
059,Latina,12,Lazio,4,9,18,14,16,17,23
059,Latina,12,Lazio,4,10,12,14,19,16,13
059,Latina,12,Lazio,4,11,19,13,10,11,12
059,Latina,12,Lazio,4,12,22,14,15,15,16
059,Latina,12,Lazio,4,13,17,9,17,14,18
059,Latina,12,Lazio,4,14,22,10,16,14,19
059,Latina,12,Lazio,4,15,13,18,15,17,12
059,Latina,12,Lazio,4,16,22,12,8,16,11
059,Latina,12,Lazio,4,17,16,12,16,11,13
059,Latina,12,Lazio,4,18,15,14,19,14,10
059,Latina,12,Lazio,4,19,12,12,12,8,18
059,Latina,12,Lazio,4,20,13,9,12,7,17
059,Latina,12,Lazio,4,21,19,14,19,16,18
059,Latina,12,Lazio,4,22,14,18,19,10,13
059,Latina,12,Lazio,4,23,14,17,12,20,25
059,Latina,12,Lazio,4,24,14,10,15,12,11
059,Latina,12,Lazio,4,25,16,14,15,11,12
